ZIP,LAT,LNG,City,State
78833,29.674700,-100.078588,CAMP WOOD,TX
78834,28.454034, -99.917847,CARRIZO SPRINGS,TX
78836,28.301642, -99.704277,CATARINA,TX
78837,29.837220,-101.212436,COMSTOCK,TX
78838,29.536636, -99.746893,CONCAN,TX
78839,28.718319, -99.823476,CRYSTAL CITY,TX
78840,29.729903,-100.881337,DEL RIO,TX
78843,29.358463,-100.776883,LAUGHLIN A F B,TX
78850,29.285285, -99.329182,D HANIS,TX
78851,30.028067,-101.970461,DRYDEN,TX
78852,28.729787,-100.316678,EAGLE PASS,TX
78860,28.478614,-100.278411,EL INDIO,TX
78861,29.430007, -99.149034,HONDO,TX
78870,29.303817, -99.630829,KNIPPA,TX
78871,30.006991,-101.654794,LANGTRY,TX
78872,28.926452, -99.865146,LA PRYOR,TX
78873,29.815376, -99.727302,LEAKEY,TX
78877,28.951173,-100.593386,QUEMADO,TX
78879,29.644470, -99.682471,RIO FRIO,TX
78880,29.989030,-100.285177,ROCKSPRINGS,TX
78881,29.383670, -99.529697,SABINAL,TX
78883,29.678299, -99.316603,TARPLEY,TX
78884,29.605008, -99.459791,UTOPIA,TX
78885,29.809429, -99.540242,VANDERPOOL,TX
78886,29.135837, -99.168888,YANCEY,TX
78931,30.024253, -96.451051,BLEIBLERVILLE,TX
78932,30.164115, -96.718195,CARMINE,TX
78933,29.790645, -96.359065,CAT SPRING,TX
78934,29.693467, -96.557698,COLUMBUS,TX
78935,29.695493, -96.424208,ALLEYTON,TX
78938,29.804778, -96.685899,ELLINGER,TX
78940,29.940125, -96.658827,FAYETTEVILLE,TX
78941,29.727617, -97.158450,FLATONIA,TX
78942,30.167624, -96.923038,GIDDINGS,TX
78943,29.708998, -96.615598,GLIDDEN,TX
78944,30.009133, -96.524033,INDUSTRY,TX
78945,29.912267, -96.889573,LA GRANGE,TX
78946,30.188370, -96.779058,LEDBETTER,TX
78947,30.420154, -97.035831,LEXINGTON,TX
78948,30.321091, -96.976326,LINCOLN,TX
78949,29.833195, -97.087399,MULDOON,TX
78950,29.904948, -96.482617,NEW ULM,TX
78951,29.587283, -96.824373,OAKLAND,TX
78953,29.844028, -97.358297,ROSANKY,TX
78954,30.043016, -96.699188,ROUND TOP,TX
78956,29.686272, -96.933626,SCHULENBURG,TX
78957,30.013897, -97.182124,SMITHVILLE,TX
78959,29.700745, -97.301328,WAELDER,TX
78962,29.657572, -96.733177,WEIMAR,TX
78963,29.916920, -97.028763,WEST POINT,TX
79001,35.339757,-102.794987,ADRIAN,TX
79003,35.581845,-100.068724,ALLISON,TX
79005,36.380233,-100.507442,BOOKER,TX
79007,35.706836,-101.398807,BORGER,TX
79009,34.533282,-102.879628,BOVINA,TX
79010,35.451665,-102.140733,BOYS RANCH,TX
79011,35.634220,-100.231976,BRISCOE,TX
79012,35.264761,-102.127678,BUSHLAND,TX
79013,36.038768,-102.003123,CACTUS,TX
79014,35.908257,-100.285338,CANADIAN,TX
79015,34.937472,-101.916036,CANYON,TX
79016,34.983418,-101.918682,CANYON,TX
79018,35.742519,-102.786576,CHANNING,TX
79019,35.007100,-101.394035,CLAUDE,TX
79021,33.984844,-102.027747,COTTON CENTER,TX
79022,36.098125,-102.606910,DALHART,TX
79024,36.439773,-100.369084,DARROUZETT,TX
79025,34.940988,-102.205885,DAWN,TX
79027,34.494326,-102.540668,DIMMITT,TX
79029,35.901966,-102.025897,DUMAS,TX
79031,34.270256,-102.449583,EARTH,TX
79032,34.282885,-101.941418,EDMONSON,TX
79033,36.330040,-100.983997,FARNSWORTH,TX
79034,36.359771,-100.157216,FOLLETT,TX
79035,34.690472,-102.784877,FRIONA,TX
79036,35.612811,-101.547365,FRITCH,TX
79039,35.259837,-101.096311,GROOM,TX
79040,36.318349,-101.559411,GRUVER,TX
79041,34.043255,-101.931966,HALE CENTER,TX
79042,34.741356,-101.911489,HAPPY,TX
79043,34.368347,-102.134819,HART,TX
79044,35.863315,-102.367488,HARTLEY,TX
79045,34.914806,-102.554528,HEREFORD,TX
79046,36.163536,-100.121753,HIGGINS,TX
79051,36.483086,-102.259356,KERRICK,TX
79052,34.361144,-101.744226,KRESS,TX
79053,34.408017,-102.579402,LAZBUDDIE,TX
79054,35.374819,-100.821516,LEFORS,TX
79056,36.223812,-100.211576,LIPSCOMB,TX
79057,35.246000,-100.642178,MCLEAN,TX
79058,35.579500,-101.855136,MASTERSON,TX
79059,35.830763,-100.765905,MIAMI,TX
79061,35.524915,-100.442492,MOBEETIE,TX
79062,36.037941,-101.506970,MORSE,TX
79063,34.531086,-102.096270,NAZARETH,TX
79064,34.195479,-102.119153,OLTON,TX
79065,35.541234,-100.906572,PAMPA,TX
79068,35.346662,-101.444262,PANHANDLE,TX
79070,36.269994,-100.794160,PERRYTON,TX
79072,34.169757,-101.733850,PLAINVIEW,TX
79078,35.720483,-101.580709,SANFORD,TX
79079,35.208980,-100.242918,SHAMROCK,TX
79080,35.748650,-101.213702,SKELLYTOWN,TX
79081,36.241620,-101.218409,SPEARMAN,TX
79082,34.224256,-102.287745,SPRINGLAKE,TX
79083,35.886791,-101.514898,STINNETT,TX
79084,36.276881,-101.996725,STRATFORD,TX
79085,34.740717,-102.514426,SUMMERFIELD,TX
79086,36.045967,-101.783782,SUNRAY,TX
79087,36.287800,-102.913883,TEXLINE,TX
79088,34.580896,-101.697218,TULIA,TX
79091,34.897796,-102.126227,UMBARGER,TX
79092,35.312969,-102.446391,VEGA,TX
79093,36.289912,-101.033947,WAKA,TX
79094,34.840077,-101.509700,WAYSIDE,TX
79095,34.904040,-100.208260,WELLINGTON,TX
79096,35.437391,-100.196706,WHEELER,TX
79097,35.437786,-101.181077,WHITE DEER,TX
79098,35.152354,-102.215756,WILDORADO,TX
79101,35.206056,-101.839576,AMARILLO,TX
79102,35.196340,-101.866250,AMARILLO,TX
79103,35.177308,-101.794475,AMARILLO,TX
79104,35.202967,-101.788728,AMARILLO,TX
79105,35.691238,-101.820831,AMARILLO,TX
79106,35.203066,-101.895003,AMARILLO,TX
79107,35.230592,-101.802502,AMARILLO,TX
79108,35.534173,-102.026668,AMARILLO,TX
79109,35.166416,-101.886423,AMARILLO,TX
79110,35.145027,-101.876107,AMARILLO,TX
79111,35.220442,-101.708078,AMARILLO,TX
79118,35.106367,-101.739911,AMARILLO,TX
79119,35.109084,-102.017887,AMARILLO,TX
79121,35.174701,-101.929717,AMARILLO,TX
79124,35.266733,-101.958411,AMARILLO,TX
79201,34.437766,-100.280962,CHILDRESS,TX
79220,33.753501,-100.794632,AFTON,TX
79225,34.255931, -99.515204,CHILLICOTHE,TX
79226,34.900760,-100.994549,CLARENDON,TX
79227,33.899685, -99.769784,CROWELL,TX
79229,33.665706,-100.676563,DICKENS,TX
79230,34.702273,-100.069222,DODSON,TX
79231,33.906379,-101.070036,DOUGHERTY,TX
79233,34.520996,-100.525648,ESTELLINE,TX
79234,34.230443,-100.935228,FLOMOT,TX
79235,33.961932,-101.246145,FLOYDADA,TX
79236,33.712107,-100.492411,GUTHRIE,TX
79237,34.910791,-100.656820,HEDLEY,TX
79239,34.655623,-100.763893,LAKEVIEW,TX
79240,34.886066,-100.779931,LELIA LAKE,TX
79241,34.179633,-101.387813,LOCKNEY,TX
79243,33.774479,-100.990114,MCADOO,TX
79244,34.041936,-100.852771,MATADOR,TX
79245,34.855772,-100.510098,MEMPHIS,TX
79247,34.329813, -99.409069,ODELL,TX
79248,33.994322,-100.287247,PADUCAH,TX
79250,33.877689,-101.594755,PETERSBURG,TX
79251,34.943421,-100.451566,QUAIL,TX
79252,34.304335, -99.818916,QUANAH,TX
79255,34.349913,-101.050762,QUITAQUE,TX
79256,33.900389,-100.745875,ROARING SPRINGS,TX
79257,34.457478,-101.287161,SILVERTON,TX
79258,34.228291,-101.288735,SOUTH PLAINS,TX
79259,34.398492,-100.472927,TELL,TX
79261,34.447226,-100.809848,TURKEY,TX
79311,33.857882,-101.881538,ABERNATHY,TX
79312,34.021145,-102.476997,AMHERST,TX
79313,33.804892,-102.162291,ANTON,TX
79314,33.584898,-103.014508,BLEDSOE,TX
79316,33.137907,-102.326183,BROWNFIELD,TX
79322,33.633175,-101.178516,CROSBYTON,TX
79323,32.945746,-102.869403,DENVER CITY,TX
79324,33.897884,-102.682490,ENOCHS,TX
79325,34.424608,-102.943742,FARWELL,TX
79326,34.077938,-102.216144,FIELDTON,TX
79329,33.715143,-101.674963,IDALOU,TX
79330,33.040781,-101.224906,JUSTICEBURG,TX
79331,32.695214,-102.009570,LAMESA,TX
79336,33.603401,-102.398840,LEVELLAND,TX
79339,33.889082,-102.337301,LITTLEFIELD,TX
79342,32.908208,-102.336600,LOOP,TX
79343,33.658671,-101.531037,LORENZO,TX
79344,33.844961,-102.930411,MAPLE,TX
79345,33.337542,-102.331350,MEADOW,TX
79346,33.648085,-102.824940,MORTON,TX
79347,34.172560,-102.789410,MULESHOE,TX
79350,33.731452,-101.825896,NEW DEAL,TX
79351,32.927010,-101.764414,ODONNELL,TX
79353,33.783518,-102.581946,PEP,TX
79355,33.181661,-102.876716,PLAINS,TX
79356,33.284590,-101.342082,POST,TX
79357,33.611886,-101.404701,RALLS,TX
79358,33.442185,-102.195033,ROPESVILLE,TX
79359,32.971141,-102.586555,SEAGRAVES,TX
79360,32.689820,-102.724661,SEMINOLE,TX
79363,33.707731,-102.045021,SHALLOWATER,TX
79364,33.452358,-101.644072,SLATON,TX
79366,33.530315,-101.685343,RANSOM CANYON,TX
79367,33.621453,-102.190786,SMYER,TX
79369,33.955743,-102.145171,SPADE,TX
79370,33.507585,-100.908386,SPUR,TX
79371,33.915212,-102.617823,SUDAN,TX
79372,33.434243,-102.488401,SUNDOWN,TX
79373,33.182577,-101.827198,TAHOKA,TX
79376,33.233866,-102.673105,TOKIO,TX
79377,32.929648,-102.133506,WELCH,TX
79378,33.058133,-102.474677,WELLMAN,TX
79379,33.510507,-102.646422,WHITEFACE,TX
79380,33.735629,-102.332216,WHITHARRAL,TX
79381,33.312912,-101.770523,WILSON,TX
79382,33.455287,-102.014055,WOLFFORTH,TX
79401,33.588798,-101.850441,LUBBOCK,TX
79403,33.643505,-101.775447,LUBBOCK,TX
79404,33.527702,-101.793717,LUBBOCK,TX
79406,33.585914,-101.878393,LUBBOCK,TX
79407,33.566862,-102.079243,LUBBOCK,TX
79410,33.570071,-101.891011,LUBBOCK,TX
79411,33.570034,-101.857733,LUBBOCK,TX
79412,33.546383,-101.856516,LUBBOCK,TX
79413,33.547402,-101.885644,LUBBOCK,TX
79414,33.547794,-101.920230,LUBBOCK,TX
79415,33.700795,-101.896988,LUBBOCK,TX
79416,33.600031,-101.982853,LUBBOCK,TX
79423,33.439976,-101.855463,LUBBOCK,TX
79424,33.467400,-101.944286,LUBBOCK,TX
79501,32.747613, -99.904852,ANSON,TX
79502,33.183064,-100.245133,ASPERMONT,TX
79503,32.868609, -99.692923,AVOCA,TX
79504,32.335802, -99.350571,BAIRD,TX
79505,33.577057, -99.809712,BENJAMIN,TX
79506,32.106426,-100.313408,BLACKWELL,TX
79508,32.274081, -99.826041,BUFFALO GAP,TX
79510,32.266413, -99.518894,CLYDE,TX
79511,32.415915,-101.250314,COAHOMA,TX
79512,32.304117,-100.924392,COLORADO CITY,TX
79517,32.879511,-101.246784,FLUVANNA,TX
79518,33.341053,-100.714732,GIRARD,TX
79519,32.044190, -99.700353,GOLDSBORO,TX
79520,32.857153,-100.124111,HAMLIN,TX
79521,33.122685, -99.650389,HASKELL,TX
79525,32.630369, -99.830593,HAWLEY,TX
79526,32.636295,-100.716880,HERMLEIGH,TX
79527,32.646407,-101.293606,IRA,TX
79528,33.329922,-100.584178,JAYTON,TX
79529,33.431837, -99.853667,KNOX CITY,TX
79530,32.118932, -99.748801,LAWN,TX
79532,32.404869,-100.711396,LORAINE,TX
79533,32.857171, -99.551490,LUEDERS,TX
79534,32.764335,-100.211994,MC CAULLEY,TX
79535,32.223438,-100.479835,MARYNEAL,TX
79536,32.473616,-100.032549,MERKEL,TX
79537,32.291861,-100.210748,NOLAN,TX
79538,31.970613, -99.684164,NOVICE,TX
79539,33.361114, -99.876875,O BRIEN,TX
79540,33.169164,-100.040999,OLD GLORY,TX
79541,32.147788, -99.810223,OVALO,TX
79543,32.714330,-100.407773,ROBY,TX
79544,33.301513, -99.852900,ROCHESTER,TX
79545,32.415212,-100.573539,ROSCOE,TX
79546,32.891818,-100.498206,ROTAN,TX
79547,33.197744, -99.905443,RULE,TX
79548,33.049768, -99.918963,RULE,TX
79549,32.887589,-100.841389,SNYDER,TX
79553,32.940911, -99.850964,STAMFORD,TX
79556,32.458787,-100.357939,SWEETWATER,TX
79560,32.665235,-100.213046,SYLVESTER,TX
79561,32.515491,-100.195108,TRENT,TX
79562,32.236251, -99.866451,TUSCOLA,TX
79563,32.415823, -99.906230,TYE,TX
79565,32.397372,-101.087816,WESTBROOK,TX
79566,32.108984,-100.134588,WINGATE,TX
79567,31.972430, -99.950305,WINTERS,TX
79601,32.576489, -99.665323,ABILENE,TX
79602,32.335677, -99.667488,ABILENE,TX
79603,32.486047, -99.909072,ABILENE,TX
79605,32.434599, -99.781827,ABILENE,TX
79606,32.362767, -99.817334,ABILENE,TX
79607,32.430350, -99.832641,DYESS AFB,TX
79699,32.462235, -99.715894,ABILENE,TX
79701,31.992386,-102.081461,MIDLAND,TX
79703,31.979427,-102.132363,MIDLAND,TX
79705,32.051161,-102.059536,MIDLAND,TX
79706,31.814269,-102.002454,MIDLAND,TX
79707,32.043135,-102.204703,MIDLAND,TX
79713,32.489818,-101.754488,ACKERLY,TX
79714,32.335729,-102.697303,ANDREWS,TX
79718,31.004969,-103.759065,BALMORHEA,TX
79719,31.460655,-103.404137,BARSTOW,TX
79720,32.253541,-101.472640,BIG SPRING,TX
79730,31.169521,-103.085135,COYANOSA,TX
79731,31.422796,-102.487774,CRANE,TX
79733,32.102911,-101.365434,FORSAN,TX
79734,30.686139,-103.960150,FORT DAVIS,TX
79735,30.753974,-102.805469,FORT STOCKTON,TX
79738,32.751934,-101.474837,GAIL,TX
79739,31.769325,-101.506391,GARDEN CITY,TX
79741,31.969312,-102.630882,GOLDSMITH,TX
79742,31.342040,-102.868447,GRANDFALLS,TX
79743,31.185703,-102.593762,IMPERIAL,TX
79744,30.922006,-101.970261,IRAAN,TX
79745,31.831415,-103.055986,KERMIT,TX
79748,32.408047,-101.651732,KNOTT,TX
79749,32.289048,-101.871764,LENORAH,TX
79752,31.228870,-102.162001,MC CAMEY,TX
79754,31.802990,-103.601475,MENTONE,TX
79755,31.517628,-101.918007,MIDKIFF,TX
79756,31.540255,-102.844644,MONAHANS,TX
79758,31.970451,-102.320729,GARDENDALE,TX
79759,31.799220,-102.632958,NOTREES,TX
79761,31.855051,-102.350647,ODESSA,TX
79762,31.925286,-102.357886,ODESSA,TX
79763,31.799158,-102.474090,ODESSA,TX
79764,31.866262,-102.537544,ODESSA,TX
79765,31.917877,-102.273170,ODESSA,TX
79766,31.725171,-102.413607,ODESSA,TX
79770,31.875051,-103.933392,ORLA,TX
79772,31.422363,-103.627309,PECOS,TX
79777,31.484586,-103.161046,PYOTE,TX
79778,31.176246,-101.923824,RANKIN,TX
79780,31.061959,-103.592093,SARAGOSA,TX
79781,30.596998,-101.784530,SHEFFIELD,TX
79782,32.149838,-101.826743,STANTON,TX
79783,32.321673,-102.042298,TARZAN,TX
79785,31.327482,-103.906799,TOYAH,TX
79788,31.582140,-102.977116,WICKETT,TX
79789,31.714874,-103.157617,WINK,TX
79821,31.980053,-106.598777,ANTHONY,TX
79830,29.802094,-103.222360,ALPINE,TX
79831,30.429399,-103.325765,ALPINE,TX
79834,29.182799,-103.262437,BIG BEND NATIONAL PARK,TX
79835,31.932037,-106.592777,CANUTILLO,TX
79836,31.572550,-106.198866,CLINT,TX
79837,32.241551,-105.248392,DELL CITY,TX
79838,31.482839,-106.168049,FABENS,TX
79839,31.316674,-105.935168,FORT HANCOCK,TX
79842,30.085732,-103.117740,MARATHON,TX
79843,29.802282,-104.035739,MARFA,TX
79845,29.888044,-104.519138,PRESIDIO,TX
79846,29.387969,-103.990395,REDFORD,TX
79847,31.835905,-105.052957,SALT FLAT,TX
79848,30.261302,-102.301073,SANDERSON,TX
79849,31.560649,-106.250112,SAN ELIZARIO,TX
79851,31.278279,-105.311660,SIERRA BLANCA,TX
79852,29.396230,-103.617232,TERLINGUA,TX
79853,31.434058,-106.063238,TORNILLO,TX
79854,30.591270,-104.660157,VALENTINE,TX
79855,31.093480,-104.624514,VAN HORN,TX
79901,31.760618,-106.478578,EL PASO,TX
79902,31.783715,-106.498544,EL PASO,TX
79903,31.786196,-106.441889,EL PASO,TX
79904,31.852764,-106.447636,EL PASO,TX
79905,31.766054,-106.426202,EL PASO,TX
79906,31.810651,-106.404743,EL PASO,TX
79907,31.707231,-106.326563,EL PASO,TX
79908,31.846124,-106.381458,EL PASO,TX
79911,31.892461,-106.542564,EL PASO,TX
79912,31.848583,-106.534316,EL PASO,TX
79915,31.746041,-106.371426,EL PASO,TX
79916,31.813968,-106.418136,FORT BLISS,TX
79920,31.824725,-106.451727,EL PASO,TX
79922,31.814909,-106.561240,EL PASO,TX
79924,31.902442,-106.413245,EL PASO,TX
79925,31.796950,-106.356880,EL PASO,TX
79927,31.640206,-106.268949,EL PASO,TX
79928,31.631426,-106.160065,EL PASO,TX
79930,31.829268,-106.483302,EL PASO,TX
79932,31.874971,-106.607981,EL PASO,TX
79934,31.950669,-106.433518,EL PASO,TX
79935,31.767945,-106.330177,EL PASO,TX
79936,31.776593,-106.296976,EL PASO,TX
79938,31.829712,-105.971362,EL PASO,TX
79942,30.575618,-101.331239,EL PASO,TX
80002,39.794822,-105.105292,ARVADA,CO
80003,39.825417,-105.063561,ARVADA,CO
80004,39.817079,-105.123703,ARVADA,CO
80005,39.851650,-105.131418,ARVADA,CO
80007,39.866893,-105.190278,ARVADA,CO
80010,39.739249,-104.862881,AURORA,CO
80011,39.738764,-104.782159,AURORA,CO
80012,39.699736,-104.837632,AURORA,CO
80013,39.661404,-104.765663,AURORA,CO
80014,39.663559,-104.838066,AURORA,CO
80015,39.627292,-104.779247,AURORA,CO
80016,39.599468,-104.707569,AURORA,CO
80017,39.697928,-104.785460,AURORA,CO
80018,39.688002,-104.689740,AURORA,CO
80019,39.778564,-104.684711,AURORA,CO
80020,39.930782,-105.074287,BROOMFIELD,CO
80021,39.890663,-105.113724,BROOMFIELD,CO
80022,39.879717,-104.798904,COMMERCE CITY,CO
80023,39.975844,-105.009381,BROOMFIELD,CO
80024,39.843876,-104.917925,DUPONT,CO
80025,39.939848,-105.283942,ELDORADO SPRINGS,CO
80026,40.012174,-105.100029,LAFAYETTE,CO
80027,39.950796,-105.159688,LOUISVILLE,CO
80030,39.830822,-105.037470,WESTMINSTER,CO
80031,39.873936,-105.038792,WESTMINSTER,CO
80033,39.772675,-105.104801,WHEAT RIDGE,CO
80045,39.747861,-104.838776,AURORA,CO
80101,39.365030,-104.019170,AGATE,CO
80102,39.745990,-104.442841,BENNETT,CO
80103,39.780010,-104.142596,BYERS,CO
80104,39.301913,-104.818104,CASTLE ROCK,CO
80105,39.667724,-103.969189,DEER TRAIL,CO
80106,39.186147,-104.515915,ELBERT,CO
80107,39.409357,-104.572567,ELIZABETH,CO
80108,39.445518,-104.853002,CASTLE ROCK,CO
80109,39.364265,-104.901374,CASTLE ROCK,CO
80110,39.645936,-105.011368,ENGLEWOOD,CO
80111,39.612272,-104.877828,ENGLEWOOD,CO
80112,39.577070,-104.857978,ENGLEWOOD,CO
80113,39.644445,-104.965111,ENGLEWOOD,CO
80116,39.320019,-104.709712,FRANKTOWN,CO
80117,39.369612,-104.342901,KIOWA,CO
80118,39.192431,-104.905265,LARKSPUR,CO
80120,39.593836,-105.011460,LITTLETON,CO
80121,39.610702,-104.949013,LITTLETON,CO
80122,39.580309,-104.954917,LITTLETON,CO
80123,39.616010,-105.069449,LITTLETON,CO
80124,39.532798,-104.891219,LONE TREE,CO
80125,39.485069,-105.052316,LITTLETON,CO
80126,39.540594,-104.958640,LITTLETON,CO
80127,39.530726,-105.164344,LITTLETON,CO
80128,39.564053,-105.078838,LITTLETON,CO
80129,39.545535,-105.010351,LITTLETON,CO
80130,39.530958,-104.923416,LITTLETON,CO
80131,39.476440,-105.007544,LOUVIERS,CO
80132,39.099410,-104.846530,MONUMENT,CO
80133,39.097038,-104.980641,PALMER LAKE,CO
80134,39.486112,-104.778923,PARKER,CO
80135,39.254744,-105.156973,SEDALIA,CO
80136,39.791978,-104.279929,STRASBURG,CO
80137,39.770328,-104.597351,WATKINS,CO
80138,39.517532,-104.670911,PARKER,CO
80202,39.751908,-104.997633,DENVER,CO
80203,39.731686,-104.982650,DENVER,CO
80204,39.734837,-105.020395,DENVER,CO
80205,39.758857,-104.962829,DENVER,CO
80206,39.730284,-104.952595,DENVER,CO
80207,39.762299,-104.916581,DENVER,CO
80209,39.706581,-104.965750,DENVER,CO
80210,39.676626,-104.962315,DENVER,CO
80211,39.767444,-105.019736,DENVER,CO
80212,39.772047,-105.048027,DENVER,CO
80214,39.743312,-105.069025,DENVER,CO
80215,39.744773,-105.115977,DENVER,CO
80216,39.786964,-104.957599,DENVER,CO
80218,39.731060,-104.970673,DENVER,CO
80219,39.695293,-105.035601,DENVER,CO
80220,39.733822,-104.916565,DENVER,CO
80221,39.816018,-105.011551,DENVER,CO
80222,39.671019,-104.927895,DENVER,CO
80223,39.695794,-105.003843,DENVER,CO
80224,39.687763,-104.911338,DENVER,CO
80226,39.712845,-105.091519,DENVER,CO
80227,39.666287,-105.089746,DENVER,CO
80228,39.694935,-105.173187,DENVER,CO
80229,39.855318,-104.957119,DENVER,CO
80230,39.719471,-104.890264,DENVER,CO
80231,39.671470,-104.887824,DENVER,CO
80232,39.686866,-105.090234,DENVER,CO
80233,39.899671,-104.946561,DENVER,CO
80234,39.909992,-105.002643,DENVER,CO
80235,39.647607,-105.089482,DENVER,CO
80236,39.651667,-105.039570,DENVER,CO
80237,39.639871,-104.901711,DENVER,CO
80238,39.771592,-104.882400,DENVER,CO
80239,39.787628,-104.838551,DENVER,CO
80241,39.929079,-104.954277,THORNTON,CO
80246,39.705170,-104.930716,DENVER,CO
80247,39.698327,-104.878815,DENVER,CO
80249,39.854746,-104.695804,DENVER,CO
80260,39.866918,-105.006059,DENVER,CO
80264,39.742477,-104.985482,DENVER,CO
80290,39.744092,-104.986754,DENVER,CO
80293,39.746253,-104.989935,DENVER,CO
80294,39.749452,-104.989270,DENVER,CO
80301,40.049468,-105.201421,BOULDER,CO
80302,40.043382,-105.372398,BOULDER,CO
80303,39.973222,-105.209276,BOULDER,CO
80304,40.045421,-105.291263,BOULDER,CO
80305,39.975334,-105.248158,BOULDER,CO
80310,40.002148,-105.263655,BOULDER,CO
80401,39.718872,-105.235342,GOLDEN,CO
80403,39.836959,-105.299618,GOLDEN,CO
80419,39.728399,-105.202805,GOLDEN,CO
80420,39.324400,-106.116109,ALMA,CO
80421,39.460932,-105.501199,BAILEY,CO
80422,39.870497,-105.528825,BLACK HAWK,CO
80423,39.884824,-106.586734,BOND,CO
80424,39.473261,-106.004355,BRECKENRIDGE,CO
80425,39.350155,-105.205591,BUFFALO CREEK,CO
80426,39.912085,-107.000453,BURNS,CO
80427,39.780260,-105.494966,CENTRAL CITY,CO
80428,40.843694,-106.925249,CLARK,CO
80432,39.224532,-105.794943,COMO,CO
80433,39.477721,-105.262386,CONIFER,CO
80434,40.843252,-106.286789,COWDREY,CO
80435,39.573906,-105.934714,DILLON,CO
80436,39.780974,-105.640117,DUMONT,CO
80438,39.744312,-105.796262,EMPIRE,CO
80439,39.634422,-105.440245,EVERGREEN,CO
80440,39.228920,-105.969828,FAIRPLAY,CO
80442,39.924670,-105.887899,FRASER,CO
80443,39.556390,-106.170241,FRISCO,CO
80444,39.632198,-105.734642,GEORGETOWN,CO
80446,40.176381,-105.949079,GRANBY,CO
80447,40.296598,-105.762357,GRAND LAKE,CO
80448,39.423124,-105.649844,GRANT,CO
80449,38.976576,-105.856797,HARTSEL,CO
80451,40.098446,-106.073143,HOT SULPHUR SPRINGS,CO
80452,39.669732,-105.692570,IDAHO SPRINGS,CO
80453,39.662687,-105.242573,IDLEDALE,CO
80454,39.629881,-105.247461,INDIAN HILLS,CO
80455,40.094970,-105.397691,JAMESTOWN,CO
80456,39.248322,-105.536849,JEFFERSON,CO
80457,39.648250,-105.290978,KITTREDGE,CO
80459,40.177204,-106.454609,KREMMLING,CO
80461,39.231742,-106.313157,LEADVILLE,CO
80463,39.970544,-106.720487,MC COY,CO
80465,39.609100,-105.205528,MORRISON,CO
80466,39.974483,-105.546991,NEDERLAND,CO
80467,40.206878,-106.825675,OAK CREEK,CO
80468,39.951923,-106.122681,PARSHALL,CO
80469,40.200081,-106.968565,PHIPPSBURG,CO
80470,39.379796,-105.324404,PINE,CO
80471,39.935208,-105.420913,PINECLIFFE,CO
80473,40.416393,-106.134369,RAND,CO
80475,39.455178,-105.570364,SHAWNEE,CO
80476,39.670628,-105.834343,SILVER PLUME,CO
80477,40.486391,-106.829354,STEAMBOAT SPRINGS,CO
80478,40.029002,-105.852813,TABERNASH,CO
80479,40.035912,-106.814497,TOPONAS,CO
80480,40.672888,-106.341566,WALDEN,CO
80481,40.101411,-105.576764,WARD,CO
80482,39.892341,-105.785971,WINTER PARK,CO
80483,40.091798,-106.935980,YAMPA,CO
80487,40.540915,-106.850576,STEAMBOAT SPRINGS,CO
80488,40.448703,-106.818184,STEAMBOAT SPRINGS,CO
80497,39.670755,-106.000069,SILVERTHORNE,CO
80498,39.746631,-106.270530,SILVERTHORNE,CO
80501,40.164837,-105.103179,LONGMONT,CO
80503,40.169014,-105.210376,LONGMONT,CO
80504,40.163388,-105.030087,LONGMONT,CO
80510,40.212500,-105.606600,ALLENSPARK,CO
80511,40.340110,-105.572223,ESTES PARK,CO
80512,40.631157,-105.574043,BELLVUE,CO
80513,40.297380,-105.103753,BERTHOUD,CO
80514,40.065881,-104.955387,DACONO,CO
80515,40.462346,-105.382303,DRAKE,CO
80516,40.054234,-105.023034,ERIE,CO
80517,40.384688,-105.586375,ESTES PARK,CO
80520,40.113099,-104.931431,FIRESTONE,CO
80521,40.593040,-105.127430,FORT COLLINS,CO
80524,40.646854,-105.029519,FORT COLLINS,CO
80525,40.529861,-105.036641,FORT COLLINS,CO
80526,40.518860,-105.143219,FORT COLLINS,CO
80528,40.494596,-105.004639,FORT COLLINS,CO
80530,40.097788,-104.929262,FREDERICK,CO
80532,40.493095,-105.467197,GLEN HAVEN,CO
80534,40.331863,-104.937467,JOHNSTOWN,CO
80535,40.732954,-105.183846,LAPORTE,CO
80536,40.866389,-105.366429,LIVERMORE,CO
80537,40.362722,-105.176608,LOVELAND,CO
80538,40.511429,-105.360737,LOVELAND,CO
80540,40.235694,-105.364549,LYONS,CO
80542,40.235081,-104.999386,MEAD,CO
80543,40.349531,-104.857403,MILLIKEN,CO
80544,40.103422,-105.171065,NIWOT,CO
80545,40.873096,-105.690300,RED FEATHER LAKES,CO
80546,40.525242,-104.849696,SEVERANCE,CO
80547,40.526630,-104.965364,TIMNATH,CO
80549,40.857579,-105.044150,WELLINGTON,CO
80550,40.484657,-104.900983,WINDSOR,CO
80601,39.962169,-104.807922,BRIGHTON,CO
80602,39.966033,-104.908795,BRIGHTON,CO
80603,39.982211,-104.737094,BRIGHTON,CO
80610,40.673865,-104.591302,AULT,CO
80611,40.625058,-104.287133,BRIGGSDALE,CO
80612,40.872121,-104.852562,CARR,CO
80615,40.545658,-104.645698,EATON,CO
80620,40.373687,-104.717508,EVANS,CO
80621,40.107239,-104.801290,FORT LUPTON,CO
